# BLASTP 2.12.0+
# Query: AaCas12b
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 10 hits found
Gsp	501497|A0A7V5NZV0|70	47.222	0.28
Gsp	310769|A0A1G8E589|75	23.560	0.29
Gsp	84156|A0A832YXC6|85	24.409	0.33
Gsp	240169|A0A238Z493|70	30.508	1.2
Gsp	60450|A0A7Y4NZX6|27	38.095	1.5
Gsp	643671|A0A327WY93|25	25.714	1.6
Gsp	520764|A0A140KZE5|70	41.026	1.7
Gsp	53376|A0A1X0DWE5|37	44.444	2.0
Gsp	872965|A0A0M8K967|65	27.885	2.5
Gsp	872965|A0A0N0RFD4|65	24.845	2.8
Gsp	1932|A0A5P1YGP3|28	38.889	2.9
Gsp	520764|A0A140L760|70	38.462	3.5
Gsp	254056|A0A177F8A0|23	20.261	3.8
Gsp	45071|A0A1E5JRA6|37	25.000	4.0
Gsp	693075|A0A7C4TW92|65	30.986	4.4
Gsp	276|A0A0A2WPC7|70	29.293	5.4
Gsp	520764|A0A140L0U7|70	29.688	5.4
Gsp	35749|A0A7C0YS50|83	26.515	6.0
Gsp	274|A0A3P4ATD3|70	40.000	6.1
Gsp	665099|A0A2V3A5I5|30	27.473	6.4
Gsp	240169|A0A238XWL3|70	36.508	6.7
Gsp	246264|A0A497XR35|75	36.264	6.7
Gsp	2265|A0A7C5NSJ6|85	25.564	7.1
Gsp	1104324|G7VEM7|90	27.451	7.6
Gsp	35835|A0A285P8G7|72	46.154	7.8
Gsp	276|A0A0A2WVK6|70	40.000	8.5
Gsp	262209|A0A176QGV7|28	31.646	8.9
Gsp	60450|A0A7Y4L0Y3|27	29.268	9.3
Gsp	936138|A0A4R1G8R2|75	25.581	9.9
# BLASTP 2.12.0+
# Query: Kki
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 25 hits found
Kki	237019|A0A2W7QN93|25	23.941	9.29e-25
Kki	237019|A0A2W7QN93|25	31.111	0.089
Kki	520764|A0A140L760|70	27.059	0.10
Kki	520764|A0A140KZE5|70	28.409	0.18
Kki	444093|A0A3D8P4P0|70	27.811	0.50
Kki	872965|A0A0M9UBD0|65	28.205	0.53
Kki	310769|A0A1G8DFI8|75	39.655	0.72
Kki	310769|A0A1G8AUA1|75	39.655	0.75
Kki	53953|A0A832WLV7|95	28.082	0.81
Kki	693075|A0A7C4Y565|65	40.816	2.2
Kki	665099|A0A2V3A4A9|30	29.348	2.4
Kki	29421|A0A1V4I1T3|28	24.194	2.6
Kki	2265|A0A7C5JYA6|85	26.797	3.1
Kki	520764|A0A140L0U7|70	37.288	3.1
Kki	36646|A0A1V6UKN9|24	26.016	3.2
Kki	1104324|G7VHA3|90	30.303	3.4
Kki	444093|A0A3D8P7B4|70	32.812	5.6
Kki	240167|A0A420W732|75	33.929	5.7
Kki	1750597|A0A3N1XZG4|65	38.182	5.8
Kki	310769|A0A1G8E589|75	41.026	6.4
Kki	240169|A0A238Z493|70	35.714	6.9
Kki	670079|A0A839QNF7|16	23.864	7.2
Kki	1653476|A0A0U5ALQ1|75	34.375	7.8
Kki	274|A0A3P4ATD3|70	37.500	7.9
Kki	643671|A0A327WX16|25	29.897	9.2
# BLASTP 2.12.0+
# Query: Nme2
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 33 hits found
Nme2	237019|A0A2W7QN93|25	22.777	2.81e-20
Nme2	237019|A0A2W7QN93|25	33.696	5.60e-04
Nme2	551788|A0A2W4MTH6|70	28.846	0.040
Nme2	937334|A0A1I5US99|70	28.846	0.040
Nme2	872965|A0A0M9UBD0|65	37.500	0.26
Nme2	240167|A0A420W732|75	42.857	0.27
Nme2	310769|A0A1G8DFI8|75	36.364	0.36
Nme2	310769|A0A1G8AUA1|75	36.364	0.45
Nme2	520764|A0A140L0U7|70	31.304	0.50
Nme2	1653476|A0A0U5ALQ1|75	33.735	0.59
Nme2	60450|A0A7Y4NY07|27	23.276	0.69
Nme2	520764|A0A140KZE5|70	35.385	0.74
Nme2	520764|A0A140L760|70	35.385	0.80
Nme2	240169|A0A238Z493|70	34.375	1.3
Nme2	444093|A0A3D8P4P0|70	33.333	1.6
Nme2	1741|A0A117LBU0|70	33.735	1.8
Nme2	444093|A0A3D8P1Q1|70	31.507	1.9
Nme2	198703|A0A285MYF1|70	22.603	2.9
Nme2	999894|A0A179D5P7|70	34.375	2.9
Nme2	1750597|A0A3N1YB29|65	32.812	3.0
Nme2	501497|A0A7V5NZV0|70	35.714	3.0
Nme2	99594|A0A419T3T0|65	27.143	3.5
Nme2	310769|A0A1G8E589|75	31.250	3.5
Nme2	328814|A0A5B3FU32|37	30.909	3.7
Nme2	53376|A0A1X0DJX4|37	32.353	3.9
Nme2	1246530|A0A1Z5HYG9|65	32.857	4.0
Nme2	745820|A0A1H0AEW4|30	45.714	4.7
Nme2	693075|A0A7C4Y565|65	46.875	4.8
Nme2	52226|A0A414NVE3|37	30.508	5.1
Nme2	36646|A0A1V6UUA7|24	28.750	6.5
Nme2	936138|A0A4R1G8R2|75	33.929	7.2
Nme2	274|A0A3P4ATD3|70	33.929	7.4
Nme2	99594|A0A419TAC5|65	24.615	8.0
# BLASTP 2.12.0+
# Query: Nsp
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 18 hits found
Nsp	237019|A0A2W7QN93|25	24.812	2.37e-23
Nsp	237019|A0A2W7QN93|25	35.106	0.022
Nsp	237019|A0A2W7R5P6|25	24.364	0.006
Nsp	747|A0A849CH95|35	31.169	0.99
Nsp	520764|A0A140L760|70	34.426	1.4
Nsp	747|A0A1E3XI32|35	37.805	1.4
Nsp	313370|A0A432PV39|85	26.724	2.2
Nsp	310769|A0A1G8DFI8|75	36.066	2.4
Nsp	310769|A0A1G8AUA1|75	36.066	2.6
Nsp	310769|A0A1G8E589|75	43.590	3.0
Nsp	520764|A0A140KZE5|70	32.787	3.3
Nsp	237019|A0A2W7QNC7|25	25.595	3.6
Nsp	35749|A0A7C0YU39|83	27.273	4.1
Nsp	693075|A0A7C4TW92|65	31.944	6.8
Nsp	1932|A0A5P1YFG3|28	34.783	8.3
Nsp	310769|A0A1G8ACQ8|75	27.397	8.4
Nsp	425513|A0A4R6SU64|22	28.049	8.7
Nsp	444093|A0A3D8P4P0|70	31.343	9.4
# BLASTP 2.12.0+
# Query: Tmo
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 50 hits found
Tmo	237019|A0A2W7QN93|25	21.374	4.30e-22
Tmo	240167|A0A420W732|75	40.351	1.14e-04
Tmo	1741|A0A101FJT3|70	31.507	0.007
Tmo	936138|A0A4R1G8R2|75	35.088	0.012
Tmo	310769|A0A1G8DFI8|75	34.286	0.015
Tmo	310769|A0A1G8AUA1|75	34.286	0.019
Tmo	520764|A0A140L760|70	28.723	0.022
Tmo	444093|A0A3D8P1Q1|70	25.758	0.023
Tmo	310769|A0A1G8E589|75	32.857	0.025
Tmo	1246530|A0A1Z5HYG9|65	33.333	0.054
Tmo	444093|A0A3D8P4P0|70	28.846	0.055
Tmo	1741|A0A117LBU0|70	32.051	0.058
Tmo	520764|A0A140KZE5|70	32.836	0.073
Tmo	1750597|A0A3N1YB29|65	35.385	0.11
Tmo	670079|A0A839QGW6|16	32.394	0.11
Tmo	1772|A0A8B4QH43|36	32.759	0.14
Tmo	520764|A0A140L0U7|70	32.099	0.19
Tmo	1295609|A0A7V5XF90|80	28.986	0.25
Tmo	693075|A0A7C4TW92|65	27.119	0.27
Tmo	240169|A0A238Z493|70	35.088	0.32
Tmo	53376|A0A1X0DWE5|37	48.276	0.42
Tmo	1295609|A0A7V6CEL2|80	33.333	0.68
Tmo	501497|A0A7V5NZV0|70	33.333	0.71
Tmo	60450|A0A7Y4L0Y3|27	31.169	0.80
Tmo	237019|A0A2W7R2N7|25	27.835	0.80
Tmo	60450|A0A7Y4NZX6|27	28.283	0.84
Tmo	1653476|A0A0U5ALQ1|75	31.579	0.96
Tmo	643671|A0A327XD25|25	28.571	1.3
Tmo	475253|A0A497Y888|20	28.866	1.4
Tmo	513050|A0A7C3SN60|75	45.238	1.5
Tmo	999894|A0A179D5P7|70	29.412	2.3
Tmo	276|A0A0A2WVK6|70	31.579	2.6
Tmo	274|A0A3P4ATD3|70	33.333	2.9
Tmo	1104324|G7VH92|90	25.532	2.9
Tmo	75906|W0DED8|80	27.778	3.2
Tmo	412593|A0A7C0YE15|70	31.579	3.4
Tmo	520764|A0A140L9Q1|70	30.435	3.5
Tmo	328814|A0A5B3FU32|37	28.571	3.7
Tmo	999894|A0A179D1I4|70	26.027	4.0
Tmo	1768010|A0A7W7Q402|28	33.333	4.3
Tmo	665126|A0A0P6VIK9|26	29.358	4.6
Tmo	58290|A0A7J2H9B6|75	26.667	4.9
Tmo	665126|A0A0N8GEK6|26	28.037	5.9
Tmo	1932|A0A5P1YGP3|28	30.357	6.1
Tmo	872965|A0A0M9UBD0|65	31.579	6.2
Tmo	1768010|A0A7W7VC03|28	37.931	6.4
Tmo	475253|A0A497Y8A3|20	25.510	7.2
Tmo	240167|A0A420W8K5|75	33.333	8.6
Tmo	540988|A0A7C2C586|65	35.714	9.5
Tmo	310769|A0A1G7ZV97|75	21.739	9.5
# BLASTP 2.12.0+
# Query: Nsa
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 38 hits found
Nsa	237019|A0A2W7QN93|25	32.812	0.003
Nsa	1295609|A0A7V6CEL2|80	32.051	0.013
Nsa	1741|A0A101FJT3|70	30.137	0.021
Nsa	936138|A0A4R1G8R2|75	37.931	0.036
Nsa	937334|A0A1I5XQU8|70	30.667	0.049
Nsa	240169|A0A238Z493|70	38.983	0.054
Nsa	1932|A0A5P1YGP3|28	40.816	0.061
Nsa	551788|A0A2W4KFK7|70	24.603	0.064
Nsa	444093|A0A3D8P1Q1|70	39.535	0.092
Nsa	999894|A0A179D1I4|70	27.397	0.16
Nsa	444093|A0A3D8P4P0|70	38.462	0.17
Nsa	240167|A0A420W732|75	35.294	0.17
Nsa	1295609|A0A7V5XF90|80	27.711	0.24
Nsa	14|A0A7C3ML34|70	25.000	0.32
Nsa	513050|A0A7C3SRL2|75	23.810	0.42
Nsa	475253|A0A497XSB9|20	47.500	0.58
Nsa	274|A0A3P4ATD3|70	39.474	0.72
Nsa	501497|A0A7V5NZV0|70	38.235	0.82
Nsa	1653476|A0A0U5ALQ1|75	27.381	0.98
Nsa	348442|A0A7J9UVP7|28	45.455	1.0
Nsa	276|A0A0A2WVK6|70	36.842	1.3
Nsa	60450|A0A7Y4L0Y3|27	35.714	1.3
Nsa	670079|A0A839QJ50|16	27.848	1.5
Nsa	99594|A0A419T3T0|65	25.397	1.6
Nsa	999894|A0A179D5P7|70	35.294	1.8
Nsa	872965|A0A0M9UBD0|65	39.216	2.0
Nsa	1741|A0A117LBU0|70	41.176	2.7
Nsa	1214928|A0A4Y9FEP0|65	36.842	3.0
Nsa	999894|A0A179D434|70	26.415	3.2
Nsa	60450|A0A7Y4NZX6|27	34.783	4.0
Nsa	93064|A0A1L6JF26|30	25.203	4.7
Nsa	99594|A0A419T7Q2|65	31.818	6.2
Nsa	310769|A0A1G8FV99|75	23.958	6.4
Nsa	1295609|A0A7V6CDL9|80	27.723	6.6
Nsa	237019|A0A2W7QUU3|25	29.851	7.1
Nsa	2320|A0A832SUL1|98	29.070	7.4
Nsa	665126|A0A0P6W605|26	37.143	7.7
Nsa	99594|A0A419T3H7|65	31.034	9.7
# BLASTP 2.12.0+
# Query: Jpa
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 7 hits found
Jpa	237019|A0A2W7QN93|25	35.593	0.002
Jpa	237019|A0A2W7QN93|25	23.642	0.002
Jpa	237019|A0A2W7QN93|25	26.190	0.026
Jpa	113653|A0A0F7IG73|85	27.586	1.8
Jpa	551788|A0A2W4M3W6|70	24.390	2.6
Jpa	747|A0A849CKC6|35	26.812	2.7
Jpa	69656|A0A650CGM8|75	28.696	4.6
# BLASTP 2.12.0+
# Query: Rsp
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 21 hits found
Rsp	237019|A0A2W7QN93|25	21.581	4.27e-24
Rsp	237019|A0A2W7QN93|25	33.333	0.004
Rsp	1768010|A0A7W7VC03|28	47.727	0.48
Rsp	1741|A0A117LBU0|70	32.468	0.56
Rsp	1772|A0A8B4QP95|36	30.769	0.68
Rsp	53376|A0A1X0DUB3|37	32.258	0.90
Rsp	36646|A0A1V6V9T7|24	23.750	1.6
Rsp	937334|A0A1I5WK12|70	30.000	3.4
Rsp	237019|A0A2W7QUU3|25	36.000	3.5
Rsp	52226|A0A414P0B5|37	34.426	3.8
Rsp	999894|A0A179D5P7|70	30.303	4.4
Rsp	29421|A0A1V4I2M2|28	35.938	4.5
Rsp	310769|A0A1G7Y6X1|75	27.660	4.8
Rsp	872965|A0A0M8K8H1|65	34.615	5.2
Rsp	1273541|A0A832ZSQ9|90	29.496	5.7
Rsp	56636|A0A401H9Z3|90	36.508	7.2
Rsp	41675|A0A650CLY9|80	28.289	7.7
Rsp	444093|A0A3D8P4G5|70	26.829	8.8
Rsp	310769|A0A1G8E589|75	45.000	9.0
Rsp	1295609|A0A7V6CEL2|80	33.929	9.5
Rsp	310769|A0A1G8FWT4|75	26.374	9.5
# BLASTP 2.12.0+
# Query: Bbo
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 62 hits found
Bbo	99594|A0A419T3T0|65	37.736	2.00e-06
Bbo	747|A0A849CMI9|35	33.333	8.29e-06
Bbo	52226|A0A414NVE3|37	38.028	1.19e-05
Bbo	412593|A0A7C0YE15|70	38.095	1.52e-05
Bbo	670079|A0A839QGW6|16	42.623	1.99e-05
Bbo	240169|A0A238Z493|70	35.849	8.99e-05
Bbo	1214928|A0A4Y9FEP0|65	34.821	1.15e-04
Bbo	872965|A0A0M9UBD0|65	40.678	1.36e-04
Bbo	936138|A0A4R1G8R2|75	39.216	1.52e-04
Bbo	52226|A0A414NUA4|37	35.526	2.83e-04
Bbo	240167|A0A420W732|75	40.000	2.98e-04
Bbo	937334|A0A1I5XQU8|70	33.333	4.17e-04
Bbo	551788|A0A2W4KFK7|70	33.333	4.31e-04
Bbo	1295609|A0A7V5XF90|80	36.207	7.06e-04
Bbo	520764|A0A140L760|70	32.609	0.001
Bbo	444093|A0A3D8P1Q1|70	33.898	0.002
Bbo	53376|A0A1X0DWE5|37	36.111	0.002
Bbo	513050|A0A7C3SRL2|75	45.098	0.002
Bbo	14|A0A7C3ML34|70	45.098	0.002
Bbo	274|A0A3P4ATD3|70	41.935	0.003
Bbo	444093|A0A3D8P4P0|70	33.898	0.003
Bbo	999894|A0A179D1I4|70	34.247	0.003
Bbo	1772|A0A8B4R3S2|36	39.394	0.003
Bbo	520764|A0A140KZE5|70	30.928	0.004
Bbo	220697|A0A367XEF8|25	30.435	0.005
Bbo	1768010|A0A7W7VC03|28	36.842	0.007
Bbo	60450|A0A7Y4NZX6|27	34.286	0.010
Bbo	1932|A0A5P1YQD8|28	39.216	0.010
Bbo	1246530|A0A1Z5HYG9|65	27.885	0.012
Bbo	643671|A0A327XD25|25	33.898	0.013
Bbo	1741|A0A101FJT3|70	34.615	0.014
Bbo	276|A0A0A2WVK6|70	43.860	0.018
Bbo	310769|A0A1G8E589|75	41.667	0.021
Bbo	237019|A0A2W7QUU3|25	36.066	0.021
Bbo	310769|A0A1G8DFI8|75	34.375	0.032
Bbo	310769|A0A1G8AUA1|75	32.857	0.033
Bbo	1932|A0A5P1YGP3|28	38.710	0.035
Bbo	745820|A0A1H0F3I4|30	33.333	0.064
Bbo	999894|A0A179D5P7|70	34.483	0.067
Bbo	500|A0A7C1FQ65|70	31.944	0.10
Bbo	71998|A0A218P8H3|85	30.612	0.11
Bbo	93064|A0A1L6J7Z1|30	33.803	0.12
Bbo	29421|A0A1V4HV14|28	28.169	0.17
Bbo	501497|A0A7V5NZV0|70	34.483	0.19
Bbo	1772|A0A8B4QEX8|36	36.170	0.19
Bbo	237019|A0A2W7QN93|25	22.340	0.41
Bbo	45071|A0A1E5JVB9|37	31.646	0.59
Bbo	1750597|A0A3N1YB29|65	30.488	0.64
Bbo	444093|A0A3D8P356|70	39.623	0.65
Bbo	328814|A0A5B3FU32|37	38.776	1.00
Bbo	1295609|A0A7V6CEL2|80	32.759	1.4
Bbo	665126|A0A0P6W605|26	32.727	1.8
Bbo	60450|A0A7Y4L0Y3|27	29.167	1.9
Bbo	670079|A0A839QUB3|16	33.962	2.0
Bbo	520764|A0A140L0U7|70	27.957	2.2
Bbo	425513|A0A4R6SVU7|22	37.255	3.0
Bbo	665126|A0A0N8GFF5|26	24.242	4.4
Bbo	313370|A0A432PZV2|85	27.966	6.5
Bbo	870242|A0A1L8CXH4|65	45.455	6.9
Bbo	1653476|A0A0U5ALQ1|75	32.692	7.0
Bbo	254056|A0A177FB16|23	27.957	8.4
Bbo	1104324|G7VEN6|90	27.381	8.5
# BLASTP 2.12.0+
# Query: Cca2
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 68 hits found
Cca2	412593|A0A7C0YE15|70	48.000	1.36e-05
Cca2	99594|A0A419T3T0|65	36.923	2.43e-05
Cca2	220697|A0A367XEF8|25	40.000	6.59e-05
Cca2	29421|A0A1V4HV14|28	41.379	2.78e-04
Cca2	240169|A0A238Z493|70	38.776	3.44e-04
Cca2	237019|A0A2W7QN93|25	23.944	4.52e-04
Cca2	1295609|A0A7V5XF90|80	37.500	0.001
Cca2	237019|A0A2W7QUU3|25	37.705	0.002
Cca2	872965|A0A0M9UBD0|65	36.364	0.002
Cca2	937334|A0A1I5XQU8|70	38.776	0.002
Cca2	1741|A0A101FJT3|70	37.500	0.002
Cca2	747|A0A849CMI9|35	32.727	0.003
Cca2	551788|A0A2W4KFK7|70	38.776	0.003
Cca2	501497|A0A7V5NZV0|70	44.444	0.004
Cca2	936138|A0A4R1G8R2|75	40.816	0.005
Cca2	240167|A0A420W732|75	38.776	0.005
Cca2	520764|A0A140KZE5|70	43.478	0.005
Cca2	500|A0A7C1FQ65|70	33.333	0.006
Cca2	274|A0A3P4ATD3|70	34.848	0.006
Cca2	665126|A0A0P6W605|26	37.500	0.006
Cca2	52226|A0A414NVE3|37	35.294	0.008
Cca2	1932|A0A5P1YQD8|28	41.304	0.009
Cca2	520764|A0A140L760|70	43.478	0.010
Cca2	1214928|A0A4Y9FEP0|65	39.062	0.010
Cca2	643671|A0A327XD25|25	38.298	0.013
Cca2	444093|A0A3D8P1Q1|70	38.182	0.016
Cca2	444093|A0A3D8P4P0|70	35.211	0.016
Cca2	999894|A0A179D5P7|70	38.000	0.023
Cca2	670079|A0A839QM61|16	28.188	0.026
Cca2	670079|A0A839QGW6|16	37.097	0.026
Cca2	53376|A0A1X0DWE5|37	40.000	0.034
Cca2	93064|A0A1L6J7Z1|30	36.364	0.035
Cca2	310769|A0A1G8E589|75	45.652	0.037
Cca2	310769|A0A1G8AUA1|75	45.652	0.047
Cca2	310769|A0A1G8DFI8|75	45.652	0.049
Cca2	520764|A0A140L0U7|70	40.426	0.054
Cca2	999894|A0A179D1I4|70	37.736	0.065
Cca2	670079|A0A839QUB3|16	45.652	0.066
Cca2	348442|A0A7J9UVA5|28	37.931	0.085
Cca2	348442|A0A7J9UV71|28	37.931	0.098
Cca2	348442|A0A7J9US00|28	32.877	0.12
Cca2	475253|A0A497Y8M6|20	46.939	0.12
Cca2	1772|A0A8B4QEX8|36	42.553	0.13
Cca2	1741|A0A117LBU0|70	36.538	0.15
Cca2	1653476|A0A0U5ALQ1|75	34.615	0.18
Cca2	1246530|A0A1Z5HYG9|65	38.298	0.21
Cca2	276|A0A0A2WVK6|70	37.288	0.46
Cca2	1768010|A0A7W7VC03|28	41.463	0.49
Cca2	1295609|A0A7V6CEL2|80	36.000	0.53
Cca2	1750597|A0A3N1YB29|65	26.667	0.65
Cca2	643671|A0A327WGZ0|25	32.836	0.71
Cca2	60450|A0A7Y4NZX6|27	34.921	1.1
Cca2	1772|A0A653FCC6|36	36.735	1.1
Cca2	1772|A0A8B4R3S2|36	40.816	1.1
Cca2	1768010|A0A7W7Q1Z8|28	36.957	1.1
Cca2	52226|A0A414NUA4|37	32.609	1.3
Cca2	71998|A0A218P8H3|85	34.783	1.7
Cca2	513050|A0A7C3SRL2|75	36.735	2.6
Cca2	14|A0A7C3ML34|70	36.735	2.6
Cca2	670079|A0A839QMU7|16	30.952	2.9
Cca2	693075|A0A7C4TW92|65	33.962	3.1
Cca2	220697|A0A367X9I4|25	41.176	3.3
Cca2	53376|A0A1X0DIQ1|37	25.000	3.8
Cca2	348442|A0A7J9V2P1|28	34.211	5.0
Cca2	53376|A0A1X0D846|37	33.898	6.8
Cca2	69656|A0A650CIH2|75	20.192	7.4
Cca2	254056|A0A177ERP2|23	31.148	8.0
Cca2	475253|A0A497Y0C3|20	29.310	8.2
# BLASTP 2.12.0+
# Query: Cme2
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 19 hits found
Cme2	237019|A0A2W7QN93|25	26.364	1.23e-27
Cme2	237019|A0A2W7QN93|25	22.780	4.35e-10
Cme2	237019|A0A2W7QN93|25	26.061	0.048
Cme2	643671|A0A327WX53|25	34.524	0.24
Cme2	1932|A0A5P1YH04|28	51.613	1.0
Cme2	53376|A0A1X0DQR8|37	26.957	1.8
Cme2	2424|A0A7C5Y796|70	22.034	2.7
Cme2	276|A0A0A2XCS6|70	35.484	2.8
Cme2	1273541|A0A833A0N9|90	34.483	3.2
Cme2	54077|A0A2Z2MH37|80	28.235	4.2
Cme2	540988|A0A831UI80|65	33.871	4.4
Cme2	254056|A0A177EUK4|23	34.118	4.6
Cme2	262209|A0A176QBL7|28	35.849	5.0
Cme2	274|A0A7R7TD65|70	33.871	5.1
Cme2	1214928|A0A4Y9F9P5|65	33.871	6.5
Cme2	56636|A0A401HAI8|90	27.160	6.6
Cme2	1214928|A0A4Y9FE77|65	29.688	7.7
Cme2	37372|A0A4U8UAS4|37	38.095	7.9
Cme2	540988|A0A831UI18|65	35.135	8.0
# BLASTP 2.12.0+
# Query: Cme3
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 40 hits found
Cme3	237019|A0A2W7QN93|25	25.102	8.83e-50
Cme3	237019|A0A2W7QN93|25	42.222	2.29e-09
Cme3	240167|A0A420W732|75	41.379	4.66e-04
Cme3	1295609|A0A7V6CEL2|80	35.238	0.013
Cme3	999894|A0A179D5P7|70	37.931	0.018
Cme3	501497|A0A7V5NZV0|70	32.292	0.033
Cme3	936138|A0A4R1G8R2|75	31.818	0.063
Cme3	36646|A0A1V6U9Q2|24	31.405	0.14
Cme3	1246530|A0A1Z5HYG9|65	35.294	0.19
Cme3	1653476|A0A0U5ALQ1|75	33.929	0.34
Cme3	310769|A0A1G8AUA1|75	32.812	0.48
Cme3	1214928|A0A4Y9FEP0|65	33.929	0.50
Cme3	310769|A0A1G8DFI8|75	32.812	0.51
Cme3	274|A0A3P4ATD3|70	32.143	1.0
Cme3	58290|A0A7J2HAY9|75	27.049	1.3
Cme3	1741|A0A117LBU0|70	35.714	1.5
Cme3	520764|A0A140L0U7|70	38.462	1.7
Cme3	444093|A0A3D8P1Q1|70	28.571	1.7
Cme3	1932|A0A5P1YGP3|28	28.302	2.0
Cme3	872965|A0A0M9UBD0|65	28.571	2.8
Cme3	240169|A0A238Z493|70	34.483	2.9
Cme3	53376|A0A1X0DWE5|37	43.750	3.1
Cme3	310769|A0A1G8E589|75	31.250	3.8
Cme3	540988|A0A831UL70|65	42.222	4.1
Cme3	49899|A0A2Z2MDW6|80	31.081	4.5
Cme3	254056|A0A177FBJ7|23	25.397	4.6
Cme3	60450|A0A7Y4NZX6|27	30.357	4.7
Cme3	513050|A0A7C3SN60|75	32.432	5.1
Cme3	872965|A0A0M8K864|65	36.508	5.4
Cme3	520764|A0A140KZE5|70	34.375	5.7
Cme3	328814|A0A5B3FU32|37	33.962	6.1
Cme3	500|A0A7C1G635|70	31.325	6.2
Cme3	444093|A0A3D8P4P0|70	25.610	6.2
Cme3	254056|A0A177FP94|23	40.000	6.4
Cme3	276|A0A0A2WVK6|70	30.357	7.4
Cme3	670079|A0A839QGW6|16	42.424	7.7
Cme3	254056|A0A177F0W8|23	25.000	7.8
Cme3	45071|A0A1E5JSD1|37	33.333	9.0
Cme3	412593|A0A7C0Y7Y9|70	33.333	9.1
Cme3	2283|A0A6G1T6Z9|80	32.530	9.4
# BLASTP 2.12.0+
# Query: Cme4
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 20 hits found
Cme4	237019|A0A2W7QN93|25	22.477	2.10e-20
Cme4	237019|A0A2W7QN93|25	37.079	1.50e-05
Cme4	237019|A0A2W7QN93|25	26.220	1.0
Cme4	56636|A0A401H7U6|90	30.508	0.022
Cme4	999894|A0A179D5P7|70	33.766	0.27
Cme4	1772|A0A8B4QM12|36	28.000	0.28
Cme4	501497|A0A7V5NZV0|70	28.182	0.57
Cme4	310769|A0A1G8AUA1|75	44.737	1.4
Cme4	310769|A0A1G8DFI8|75	44.737	1.5
Cme4	35835|A0A285NNN8|72	30.357	1.9
Cme4	1653476|A0A0U5ALQ1|75	26.263	2.0
Cme4	133270|A0A3M0BSQ1|65	24.107	2.2
Cme4	1741|A0A117LBU0|70	29.870	3.1
Cme4	1295609|A0A7V6CEL2|80	34.483	4.5
Cme4	60450|A0A7Y4KY00|27	39.024	5.5
Cme4	113653|A0A0F7IF33|85	29.730	6.7
Cme4	82977|A0A381C884|30	39.394	8.0
Cme4	41675|A0A650CMK6|80	37.500	8.2
Cme4	113653|A0A0F7IEZ9|85	30.657	8.4
Cme4	310769|A0A1G8ET06|75	21.374	9.8
# BLASTP 2.12.0+
# Query: Csa
# Database: data/003/FASTA/training_v2/training_v2.fasta
# Fields: query acc., subject acc., % identity, evalue
# 46 hits found
Csa	1653476|A0A0U5ALQ1|75	39.535	6.05e-06
Csa	872965|A0A0M9UBD0|65	39.744	9.25e-06
Csa	1741|A0A117LBU0|70	37.234	1.89e-05
Csa	513050|A0A7C3SRL2|75	34.091	1.94e-05
Csa	14|A0A7C3ML34|70	34.091	2.09e-05
Csa	501497|A0A7V5NZV0|70	31.034	2.44e-05
Csa	237019|A0A2W7QN93|25	23.770	4.49e-05
Csa	237019|A0A2W7QN93|25	32.895	3.3
Csa	1295609|A0A7V6CEL2|80	36.047	8.72e-05
Csa	60450|A0A7Y4NZX6|27	31.818	1.28e-04
Csa	240169|A0A238Z493|70	37.500	1.74e-04
Csa	240167|A0A420W732|75	31.132	2.12e-04
Csa	999894|A0A179D5P7|70	35.897	2.46e-04
Csa	936138|A0A4R1G8R2|75	31.868	4.04e-04
Csa	274|A0A3P4ATD3|70	33.333	0.001
Csa	1750597|A0A3N1YB29|65	36.000	0.005
Csa	93064|A0A1L6J7Z1|30	34.091	0.007
Csa	1214928|A0A4Y9FEP0|65	33.333	0.008
Csa	276|A0A0A2WVK6|70	32.051	0.019
Csa	747|A0A849CMI9|35	34.848	0.027
Csa	237019|A0A2W7QUU3|25	32.990	0.040
Csa	500|A0A7C1FQ65|70	34.091	0.041
Csa	220697|A0A367XEF8|25	34.884	0.046
Csa	444093|A0A3D8P4P0|70	31.193	0.078
Csa	520764|A0A140L760|70	43.103	0.10
